event_number,start_time,end_time,duration_hours,max_customers_out,total_customers_out,num_outages,num_restores,customer_hours,counties_affected,max_sknt,min_sknt,avg_sknt,max_gust,min_gust,avg_gust,max_tmpf,min_tmpf,avg_tmpf,total_p01i,max_p01i,avg_p01i
1571,2016-03-30 05:30:00,2016-03-30 06:30:00,1.0,3813,3813,2,1,3812.5,Los Angeles,21.0,0.0,7.8375,26.0,0.0,2.9375,58.0,37.0,51.325,0.0,0.0,0.0
1573,2016-03-31 05:00:00,2016-03-31 10:00:00,5.0,4118,4141,6,4,19829.75,Los Angeles,13.0,0.0,3.6279762,0.0,0.0,0.0,62.6,41.0,51.449406,0.0,0.0,0.0
1575,2016-03-31 16:45:00,2016-03-31 20:15:00,3.5,5619,5695,7,3,17989.5,Los Angeles,14.0,0.0,4.8333335,20.0,0.0,1.4916667,73.0,50.0,63.59333,0.0,0.0,0.0
1577,2016-04-01 19:30:00,2016-04-01 20:00:00,0.5,4442,4442,2,1,2214.5,Los Angeles,13.0,0.0,6.875,25.0,0.0,2.2291667,74.0,61.0,67.9,0.0,0.0,0.0
1579,2016-04-02 16:15:00,2016-04-02 16:30:00,0.25,3808,3808,1,1,952.0,Los Angeles,6.0,0.0,1.65625,0.0,0.0,0.0,68.0,58.0,62.425003,0.0,0.0,0.0
1581,2016-04-02 21:30:00,2016-04-02 22:00:00,0.5,5608,5608,1,2,2803.75,Los Angeles,13.0,0.0,7.3958335,20.0,0.0,1.25,82.0,65.0,74.3,0.0,0.0,0.0
1583,2016-04-03 15:30:00,2016-04-03 17:15:00,1.75,14044,14044,2,6,13273.25,Los Angeles,7.0,0.0,2.15625,0.0,0.0,0.0,71.6,53.0,63.589058,0.0,0.0,0.0
1585,2016-04-04 16:30:00,2016-04-04 17:15:00,0.75,4487,4487,3,1,3263.25,Los Angeles,11.0,0.0,3.890625,19.0,0.0,1.1875,72.0,60.0,66.54062,0.0,0.0,0.0
1587,2016-04-04 22:45:00,2016-04-04 23:00:00,0.25,5071,5071,1,1,1267.75,Los Angeles,23.0,3.0,9.8125,32.0,0.0,2.9375,83.0,64.0,75.425,0.0,0.0,0.0
1589,2016-04-05 15:45:00,2016-04-05 22:00:00,6.25,7842,8289,12,12,36659.75,Los Angeles,17.0,0.0,4.78125,27.0,0.0,1.2788461,90.0,57.2,73.92163,0.0,0.0,0.0
1591,2016-04-06 23:30:00,2016-04-06 23:45:00,0.25,3830,3830,1,1,957.5,Los Angeles,16.0,5.0,10.59375,23.0,0.0,4.5,91.4,59.0,73.48125,0.0,0.0,0.0
1593,2016-04-07 23:30:00,2016-04-08 00:45:00,1.25,5351,6335,2,4,6277.25,Los Angeles,12.0,0.0,5.5104165,0.0,0.0,0.0,67.0,52.0,62.16458,0.60459995,0.07,0.006297916
1595,2016-04-11 18:00:00,2016-04-11 18:30:00,0.5,6297,6297,1,2,2814.0,Los Angeles,9.0,0.0,3.8541667,0.0,0.0,0.0,71.6,51.0,64.308334,0.0,0.0,0.0
1597,2016-04-13 08:45:00,2016-04-13 09:30:00,0.75,6048,6048,2,1,4329.5,Los Angeles,13.0,0.0,3.71875,0.0,0.0,0.0,66.2,51.0,56.990623,0.0,0.0,0.0
1599,2016-04-13 16:30:00,2016-04-13 17:00:00,0.5,7115,7115,2,1,3420.75,Los Angeles,17.0,0.0,4.8541665,0.0,0.0,0.0,68.0,53.0,61.454166,0.0,0.0,0.0
1601,2016-04-14 19:30:00,2016-04-14 19:45:00,0.25,4576,4576,1,1,1144.0,Los Angeles,32.0,0.0,12.21875,41.0,0.0,8.03125,72.0,50.0,65.575,0.0,0.0,0.0
1603,2016-04-15 09:45:00,2016-04-15 10:00:00,0.25,4805,4805,1,1,1201.25,Los Angeles,26.0,0.0,13.5,40.0,0.0,18.125,64.4,40.0,55.85,0.0,0.0,0.0
1605,2016-04-15 14:45:00,2016-04-15 21:00:00,6.25,15055,17446,12,10,57179.0,Los Angeles,33.0,0.0,12.333557,45.0,0.0,14.137019,79.0,36.0,63.196636,0.080299996,0.01,0.00019302884
1607,2016-04-16 15:30:00,2016-04-16 16:30:00,1.0,4488,4488,3,2,4158.0,Los Angeles,21.0,0.0,6.35,30.0,0.0,6.0875,78.8,47.0,67.53,0.0,0.0,0.0
1609,2016-04-16 17:00:00,2016-04-16 18:15:00,1.25,4446,4459,3,3,5438.0,Los Angeles,21.0,0.0,8.041667,30.0,0.0,7.4479165,80.6,57.0,71.989586,0.0,0.0,0.0
1611,2016-04-16 22:15:00,2016-04-16 22:45:00,0.5,4570,4570,1,2,2135.0,Los Angeles,19.0,3.0,11.231041,29.0,0.0,9.862916,87.0,64.0,78.2125,0.0,0.0,0.0
1613,2016-04-17 01:15:00,2016-04-17 13:45:00,12.5,12834,24194,14,22,101152.0,Los Angeles,23.0,0.0,5.122549,27.0,0.0,1.120098,84.2,42.0,63.892647,0.0,0.0,0.0
1615,2016-04-19 04:45:00,2016-04-19 05:15:00,0.5,4007,4007,1,1,2003.5,Los Angeles,13.0,0.0,4.6875,0.0,0.0,0.0,82.4,64.0,71.0,0.0,0.0,0.0
1618,2016-04-20 18:45:00,2016-04-20 19:15:00,0.5,5276,5276,1,2,2574.25,Los Angeles,16.0,0.0,7.0,25.0,0.0,1.5625,85.0,72.0,80.275,0.0,0.0,0.0
1620,2016-04-20 20:15:00,2016-04-20 20:45:00,0.5,4487,4487,1,1,2243.5,Los Angeles,18.0,4.0,9.041667,25.0,0.0,4.9791665,87.8,73.0,81.37083,0.0,0.0,0.0
1622,2016-04-20 22:00:00,2016-04-20 23:00:00,1.0,5088,5088,1,4,4869.75,Los Angeles,20.0,5.0,11.0375,26.0,0.0,7.55,87.8,72.0,80.8925,0.0,0.0,0.0
1624,2016-04-21 03:30:00,2016-04-21 03:45:00,0.25,3810,3810,1,1,952.5,Los Angeles,14.0,0.0,6.59375,0.0,0.0,0.0,77.0,62.0,69.9875,0.0,0.0,0.0
1627,2016-04-25 03:30:00,2016-04-25 05:30:00,2.0,6613,8077,4,5,10509.25,Los Angeles,24.0,0.0,8.888889,30.0,0.0,1.0833334,66.2,49.0,59.415276,0.0,0.0,0.0
1629,2016-04-25 16:30:00,2016-04-25 17:45:00,1.25,6620,6620,3,3,6652.5,Los Angeles,29.0,0.0,10.760417,37.0,0.0,9.104167,68.0,43.0,59.631245,0.0,0.0,0.0
1631,2016-04-25 20:00:00,2016-04-25 20:45:00,0.75,5677,5683,2,2,3878.25,Los Angeles,34.0,3.0,17.083126,42.76,0.0,21.14875,69.0,50.0,63.021873,0.0,0.0,0.0
1633,2016-04-25 21:15:00,2016-04-25 21:45:00,0.5,4814,4814,2,1,2401.0,Los Angeles,34.0,8.0,18.458334,42.0,0.0,23.5,69.0,51.0,62.837498,0.0,0.0,0.0
1635,2016-04-25 22:30:00,2016-04-25 23:15:00,0.75,4428,4428,1,3,3223.5,Los Angeles,33.0,7.0,19.0625,43.0,0.0,25.359375,69.8,40.0,62.090622,0.0002,1e-04,3.125e-06
1637,2016-04-26 00:30:00,2016-04-26 04:15:00,3.75,14598,14888,6,8,35438.0,Los Angeles,35.0,0.0,15.394531,42.0,0.0,17.757812,68.0,38.0,57.584373,0.0016999999,1e-04,6.6406246e-06
1639,2016-04-26 10:45:00,2016-04-26 12:30:00,1.75,4895,4895,1,6,7743.0,Los Angeles,28.0,0.0,4.859375,35.0,0.0,0.984375,57.2,40.0,50.646873,0.0,0.0,0.0
1641,2016-04-26 16:45:00,2016-04-26 17:15:00,0.5,4573,4573,2,1,2276.75,Los Angeles,24.0,0.0,6.8125,30.0,0.0,1.875,66.2,50.0,60.287495,0.0,0.0,0.0
1643,2016-04-26 18:00:00,2016-04-26 19:00:00,1.0,4395,4598,2,3,4260.5,Los Angeles,16.0,0.0,6.3875,27.0,0.0,2.4625,68.0,51.0,63.0525,0.0,0.0,0.0
1645,2016-04-26 19:15:00,2016-04-26 19:45:00,0.5,4183,4183,1,2,2061.75,Los Angeles,16.0,0.0,7.625,27.0,0.0,2.7083333,70.0,54.0,65.129166,0.0,0.0,0.0
1648,2016-05-02 11:30:00,2016-05-02 12:00:00,0.5,3941,3941,1,1,1970.5,Los Angeles,10.0,0.0,2.3958333,0.0,0.0,0.0,60.8,51.0,56.295837,0.0,0.0,0.0
1650,2016-05-03 02:30:00,2016-05-03 02:45:00,0.25,9157,9157,1,1,2289.25,Los Angeles,13.0,0.0,7.9375,15.0,0.0,0.46875,77.0,57.0,66.175,0.0,0.0,0.0
1652,2016-05-03 03:00:00,2016-05-03 03:15:00,0.25,5503,5503,1,1,1375.75,Los Angeles,12.0,0.0,7.625,0.0,0.0,0.0,75.2,57.0,65.5875,0.0,0.0,0.0
1654,2016-05-03 07:45:00,2016-05-03 09:00:00,1.25,5255,5256,2,2,6170.75,Los Angeles,7.0,0.0,2.78125,0.0,0.0,0.0,75.2,55.0,60.21042,0.0,0.0,0.0
1656,2016-05-05 16:45:00,2016-05-05 17:00:00,0.25,4188,4188,1,1,1047.0,Los Angeles,19.0,0.0,6.875,22.0,0.0,1.96875,66.2,49.0,60.91875,0.0,0.0,0.0
1658,2016-05-05 17:15:00,2016-05-05 18:15:00,1.0,4515,4531,2,3,4136.75,Los Angeles,19.0,0.0,6.9375,24.0,0.0,1.925,66.2,49.0,62.294994,0.0,0.0,0.0
1660,2016-05-07 22:45:00,2016-05-07 23:30:00,0.75,10612,10612,2,2,7749.0,Los Angeles,22.0,3.0,10.015625,28.0,0.0,1.953125,69.8,51.0,64.1375,0.0,0.0,0.0
1662,2016-05-10 05:00:00,2016-05-10 05:15:00,0.25,5991,5991,1,1,1497.75,Los Angeles,15.0,3.0,6.15625,19.0,0.0,0.59375,66.2,52.0,59.725,0.0,0.0,0.0
1664,2016-05-10 06:45:00,2016-05-10 08:00:00,1.25,5873,5873,2,2,7324.25,Los Angeles,15.0,0.0,5.1666665,21.0,0.0,0.65625,66.2,52.0,58.979168,0.0002,1e-04,2.0833334e-06
1667,2016-05-15 19:00:00,2016-05-15 19:30:00,0.5,4041,4041,1,1,2020.5,Los Angeles,29.0,0.0,9.25,36.0,0.0,3.7291667,75.2,57.2,66.47083,0.0,0.0,0.0
1669,2016-05-15 22:30:00,2016-05-15 23:45:00,1.25,5976,5977,2,3,5598.5,Los Angeles,32.0,3.0,11.666667,37.0,0.0,4.0208335,75.2,56.0,66.987495,0.0,0.0,0.0
1671,2016-05-16 16:15:00,2016-05-16 16:30:00,0.25,4885,4885,1,1,1221.25,Los Angeles,21.0,0.0,5.59375,27.0,0.0,1.625,71.0,57.2,63.056248,0.0,0.0,0.0
1673,2016-05-16 17:30:00,2016-05-16 19:00:00,1.5,6663,6663,3,4,7674.5,Los Angeles,19.0,0.0,6.714286,26.0,0.0,1.7321428,80.0,57.0,65.94108,0.0,0.0,0.0
1675,2016-05-17 05:15:00,2016-05-17 11:00:00,5.75,8888,9995,8,11,44961.5,Los Angeles,25.0,0.0,5.9609375,34.0,0.0,1.3541666,69.0,52.0,61.318752,0.0,0.0,0.0
1677,2016-05-17 18:00:00,2016-05-17 20:00:00,2.0,8259,8449,5,3,13017.5,Los Angeles,20.0,0.0,8.291667,28.0,0.0,3.4305556,79.0,57.0,68.44028,0.98,0.98,0.006805556
1679,2016-05-17 20:30:00,2016-05-17 21:30:00,1.0,4699,4730,3,2,4547.5,Los Angeles,17.0,0.0,8.4375,26.0,0.0,3.8625,81.0,60.0,70.90501,0.0,0.0,0.0
1682,2016-05-19 18:15:00,2016-05-19 20:00:00,1.75,5983,5983,3,2,10450.75,Los Angeles,26.0,0.0,7.1640625,29.0,0.0,0.96875,86.0,55.0,67.45937,0.0002,1e-04,1.5625e-06
1685,2016-05-20 21:45:00,2016-05-20 22:00:00,0.25,5484,5484,1,1,1371.0,Los Angeles,29.0,3.0,12.4375,38.0,0.0,10.09375,68.0,57.0,64.7375,0.0,0.0,0.0
1687,2016-05-20 22:15:00,2016-05-20 23:00:00,0.75,5449,5449,1,2,4068.25,Los Angeles,30.0,3.0,12.635157,35.0,0.0,6.15625,68.0,54.0,64.149994,0.0,0.0,0.0
1689,2016-05-22 03:45:00,2016-05-22 06:15:00,2.5,5208,5253,7,2,10656.75,Los Angeles,18.0,0.0,8.482955,20.0,0.0,1.2784091,66.2,44.0,58.835228,0.0,0.0,0.0
1691,2016-05-22 13:15:00,2016-05-22 14:15:00,1.0,4100,4100,1,1,4100.0,Los Angeles,20.0,0.0,4.6375,26.0,0.0,1.2,62.6,42.0,53.9625,0.0,0.0,0.0
1693,2016-05-23 15:45:00,2016-05-23 16:30:00,0.75,4489,4489,1,1,3366.75,Los Angeles,17.0,0.0,7.203125,20.0,0.0,2.09375,66.0,51.0,61.153122,0.0,0.0,0.0
1695,2016-05-28 00:00:00,2016-05-28 02:00:00,2.0,7790,10067,5,4,12507.0,Los Angeles,21.0,3.0,10.298611,22.0,0.0,2.8958333,84.0,55.0,69.9111,0.0,0.0,0.0
1698,2016-05-30 14:30:00,2016-05-30 16:00:00,1.5,34641,39648,3,2,29671.5,Los Angeles,16.0,0.0,3.7410715,24.0,0.0,1.4642857,83.0,55.0,62.716072,0.0014,1e-04,1.25e-05
1700,2016-05-31 15:45:00,2016-05-31 16:00:00,0.25,5926,5926,1,1,1481.5,Los Angeles,8.0,0.0,3.4375,0.0,0.0,0.0,86.0,55.0,63.987503,0.0004,1e-04,1.25e-05
1702,2016-05-31 20:30:00,2016-05-31 21:00:00,0.5,5242,5242,1,2,2372.0,Los Angeles,12.0,3.0,8.25,18.0,0.0,1.125,97.0,60.0,74.62083,0.00029999999,1e-04,6.25e-06
1704,2016-06-01 05:15:00,2016-06-01 05:30:00,0.25,4344,4344,1,1,1086.0,Los Angeles,15.0,0.0,5.96875,0.0,0.0,0.0,82.0,55.0,66.3625,0.0002,1e-04,6.25e-06
1707,2016-06-03 19:15:00,2016-06-03 19:30:00,0.25,4604,4604,1,1,1151.0,Los Angeles,11.0,0.0,6.34375,16.0,0.0,0.5,96.0,65.0,82.96875,0.0,0.0,0.0
1709,2016-06-05 00:00:00,2016-06-05 02:30:00,2.5,6779,6829,5,4,13746.0,Los Angeles,23.0,0.0,10.164773,27.0,0.0,1.8352273,98.0,60.0,78.104546,0.0,0.0,0.0
1711,2016-06-05 07:00:00,2016-06-05 07:15:00,0.25,4648,4648,1,1,1162.0,Los Angeles,17.0,3.0,7.46875,0.0,0.0,0.0,81.0,58.0,67.756256,0.0,0.0,0.0
1713,2016-06-05 07:45:00,2016-06-05 08:30:00,0.75,4395,4395,2,1,3294.25,Los Angeles,18.0,0.0,7.109375,26.0,0.0,0.40625,80.6,58.0,67.28125,0.0,0.0,0.0
1715,2016-06-08 02:00:00,2016-06-08 03:00:00,1.0,4046,4046,3,1,4034.5,Los Angeles,23.0,3.0,9.675,34.0,0.0,3.075,92.0,54.0,69.63249,0.00049999997,1e-04,6.2499994e-06
1717,2016-06-09 18:15:00,2016-06-09 19:30:00,1.25,7128,7128,3,1,6235.75,Los Angeles,19.0,0.0,7.6979165,19.0,0.0,0.9583333,96.0,58.0,73.01458,0.0,0.0,0.0
1719,2016-06-11 19:30:00,2016-06-11 19:45:00,0.25,3935,3935,1,1,983.75,Los Angeles,14.0,0.0,8.3125,21.0,0.0,4.59375,85.0,61.0,68.19375,0.0,0.0,0.0
1721,2016-06-12 01:00:00,2016-06-12 01:15:00,0.25,4508,4508,1,1,1127.0,Los Angeles,29.0,0.0,8.90625,25.0,0.0,3.15625,73.0,60.8,65.493744,0.0,0.0,0.0
1723,2016-06-13 00:00:00,2016-06-13 00:15:00,0.25,4990,4990,1,1,1247.5,Los Angeles,20.0,0.0,8.59375,24.0,0.0,2.0,77.0,60.8,69.38125,0.0,0.0,0.0
1725,2016-06-14 10:00:00,2016-06-14 11:00:00,1.0,4139,4139,1,2,4137.5,Los Angeles,25.0,0.0,4.825,34.0,0.0,2.525,71.6,52.0,61.3375,0.0,0.0,0.0
1727,2016-06-14 17:00:00,2016-06-14 19:30:00,2.5,4923,5273,3,4,11214.5,Los Angeles,27.0,0.0,6.028409,23.0,0.0,1.375,87.8,56.0,67.33863,0.0,0.0,0.0
1729,2016-06-15 20:00:00,2016-06-15 21:00:00,1.0,5423,5709,3,2,4805.25,Los Angeles,26.0,0.0,10.85,33.0,0.0,3.8,75.2,55.0,68.3075,0.0,0.0,0.0
1731,2016-06-16 18:30:00,2016-06-16 19:30:00,1.0,5464,5475,2,3,5422.0,Los Angeles,21.0,0.0,8.8125,23.0,0.0,2.925,78.0,63.0,71.49501,0.0,0.0,0.0
1733,2016-06-16 21:30:00,2016-06-16 21:45:00,0.25,4175,4175,1,1,1043.75,Los Angeles,22.0,4.0,11.03125,21.0,0.0,3.625,81.0,67.0,74.06875,0.0,0.0,0.0
1735,2016-06-16 22:00:00,2016-06-16 22:15:00,0.25,3904,3904,1,1,976.0,Los Angeles,20.0,4.0,11.09375,26.0,0.0,5.21875,80.0,67.0,74.25,0.0,0.0,0.0
1738,2016-06-20 02:30:00,2016-06-20 03:00:00,0.5,3875,3875,1,1,1937.5,Los Angeles,17.0,0.0,9.5,0.0,0.0,0.0,104.0,62.6,88.50834,1e-04,1e-04,2.0833334e-06
1740,2016-06-20 04:15:00,2016-06-20 04:45:00,0.5,6561,6561,2,1,3280.25,Los Angeles,15.0,0.0,7.7083335,0.0,0.0,0.0,104.0,62.6,84.5875,0.0,0.0,0.0
1742,2016-06-20 10:30:00,2016-06-20 10:45:00,0.25,4407,4407,1,1,1101.75,Los Angeles,11.0,0.0,3.0,0.0,0.0,0.0,107.6,62.6,77.15,0.0,0.0,0.0
1744,2016-06-20 15:30:00,2016-06-20 15:45:00,0.25,4025,4025,1,1,1006.25,Los Angeles,11.0,0.0,3.78125,0.0,0.0,0.0,107.6,66.0,88.90625,0.0,0.0,0.0
1746,2016-06-20 19:30:00,2016-06-21 13:15:00,17.75,18588,34410,8,21,168046.75,Los Angeles,24.0,0.0,8.348958,30.0,0.0,2.4314237,113.0,64.4,86.031944,0.0008,1e-04,6.9444445e-07
1748,2016-06-21 13:30:00,2016-06-21 16:00:00,2.5,6175,6231,4,5,11014.25,Los Angeles,18.0,0.0,6.25,24.0,0.0,0.54545456,90.0,64.4,74.61478,0.0,0.0,0.0
1750,2016-06-21 16:15:00,2016-06-21 17:00:00,0.75,5019,5019,2,2,3583.25,Los Angeles,16.0,0.0,8.5625,21.0,0.0,1.203125,96.0,70.0,79.96562,0.0,0.0,0.0
1752,2016-06-21 17:15:00,2016-06-21 20:00:00,2.75,4791,4822,3,9,12752.75,Los Angeles,17.0,0.0,8.09375,22.0,0.0,2.3333333,106.0,69.8,84.46041,0.0,0.0,0.0
1754,2016-06-23 03:30:00,2016-06-23 04:15:00,0.75,4877,4877,3,1,3390.75,Los Angeles,22.0,0.0,8.9375,28.0,0.0,2.34375,85.0,60.0,70.368744,0.0,0.0,0.0
1756,2016-06-23 04:30:00,2016-06-23 04:45:00,0.25,3987,3987,1,1,996.75,Los Angeles,21.0,3.0,9.25,27.0,0.0,1.6875,83.0,60.0,69.9125,0.0,0.0,0.0
1758,2016-06-23 10:45:00,2016-06-23 11:00:00,0.25,5566,5566,1,1,1391.5,Los Angeles,31.0,0.0,6.25,44.0,0.0,3.6875,77.0,58.0,66.712494,0.0,0.0,0.0
1760,2016-06-23 14:30:00,2016-06-23 14:45:00,0.25,4395,4395,1,1,1098.75,Los Angeles,30.0,0.0,6.375,40.0,0.0,2.5,84.0,58.0,68.19374,0.0,0.0,0.0
1762,2016-06-23 18:30:00,2016-06-23 18:45:00,0.25,3980,3980,1,1,995.0,Los Angeles,24.0,0.0,9.1875,40.0,0.0,2.5,96.8,63.0,78.25625,0.0,0.0,0.0
1764,2016-06-24 03:30:00,2016-06-24 05:00:00,1.5,10391,10391,3,3,10469.75,Los Angeles,19.0,0.0,7.555982,28.0,0.0,0.9910714,87.0,64.0,71.68393,0.0,0.0,0.0
1766,2016-06-24 14:15:00,2016-06-24 14:45:00,0.5,4396,4396,1,2,2154.0,Los Angeles,30.0,0.0,5.6875,43.0,0.0,2.4375,80.0,59.0,65.9625,0.0,0.0,0.0
1768,2016-06-26 03:00:00,2016-06-26 04:45:00,1.75,4313,4343,4,3,7219.75,Los Angeles,23.0,0.0,8.775625,30.0,0.0,1.375,87.0,60.0,73.10312,0.0,0.0,0.0
1771,2016-06-27 15:15:00,2016-06-27 15:30:00,0.25,4476,4476,1,1,1119.0,Los Angeles,15.0,0.0,3.65625,0.0,0.0,0.0,84.0,65.0,72.89375,0.0,0.0,0.0
1773,2016-06-27 17:30:00,2016-06-27 17:45:00,0.25,5606,5606,1,1,1401.5,Los Angeles,9.0,0.0,4.28125,0.0,0.0,0.0,100.0,66.2,81.84375,0.0,0.0,0.0
1775,2016-06-28 17:30:00,2016-06-28 17:45:00,0.25,5277,5277,1,1,1319.25,Los Angeles,15.0,0.0,6.5625,0.0,0.0,0.0,98.0,64.4,80.50625,0.0,0.0,0.0
1779,2016-07-07 22:45:00,2016-07-07 23:45:00,1.0,5305,5305,2,2,5210.0,Los Angeles,21.0,0.0,11.3125,27.0,0.0,4.4875,94.0,63.0,79.1725,0.0,0.0,0.0
1781,2016-07-08 00:30:00,2016-07-08 01:00:00,0.5,6153,6153,1,2,2694.0,Los Angeles,23.0,0.0,10.875,28.0,0.0,2.3333333,91.0,62.0,76.916664,0.0,0.0,0.0
1783,2016-07-09 00:00:00,2016-07-09 00:15:00,0.25,4530,4530,1,1,1132.5,Los Angeles,21.0,6.0,11.874374,26.0,0.0,4.78125,92.0,64.0,79.037506,0.0,0.0,0.0
1785,2016-07-10 11:15:00,2016-07-10 11:45:00,0.5,5854,5854,2,1,2912.0,Los Angeles,20.0,0.0,5.0,25.0,0.0,0.5208333,71.0,59.0,65.99583,0.0,0.0,0.0
1787,2016-07-10 15:30:00,2016-07-10 16:45:00,1.25,3962,3962,4,1,4836.5,Los Angeles,19.0,0.0,5.125,19.0,0.0,0.19791667,83.0,60.8,70.575,0.0,0.0,0.0
1790,2016-07-12 21:00:00,2016-07-12 21:15:00,0.25,4622,4622,1,1,1155.5,Los Angeles,21.0,0.0,10.01,29.16,0.0,5.79125,96.0,67.0,78.98125,0.0,0.0,0.0
1792,2016-07-16 11:30:00,2016-07-16 13:00:00,1.5,4573,4573,3,2,6843.0,Los Angeles,15.0,0.0,4.258929,0.0,0.0,0.0,77.0,57.0,66.28928,0.0,0.0,0.0
1794,2016-07-17 22:00:00,2016-07-17 23:00:00,1.0,4716,4745,2,3,4492.5,Los Angeles,26.0,3.0,12.05,32.0,0.0,4.2125,95.0,65.0,80.2925,0.0,0.0,0.0
1796,2016-07-18 04:45:00,2016-07-18 05:00:00,0.25,3907,3907,1,1,976.75,Los Angeles,15.0,4.0,6.8125,0.0,0.0,0.0,78.0,56.0,68.9375,0.0,0.0,0.0
1798,2016-07-20 15:30:00,2016-07-20 21:30:00,6.0,9565,11423,10,12,44303.0,Los Angeles,22.0,0.0,6.1925,25.0,0.0,1.545,102.0,67.0,84.77901,0.0,0.0,0.0
1801,2016-07-24 15:00:00,2016-07-24 16:15:00,1.25,5304,5631,4,2,5861.75,Los Angeles,40.0,0.0,7.959375,22.0,0.0,0.9791667,90.0,68.0,77.51459,0.0,0.0,0.0
1803,2016-07-25 23:45:00,2016-07-26 00:30:00,0.75,4059,4059,1,3,3011.0,Los Angeles,23.0,4.0,11.46875,25.0,0.0,3.40625,100.0,72.0,87.6375,0.0,0.0,0.0
1805,2016-07-26 16:45:00,2016-07-26 22:00:00,5.25,5590,6697,6,13,22751.0,Los Angeles,18.0,0.0,7.693182,22.0,0.0,1.5340909,106.0,68.0,86.49148,0.0,0.0,0.0
1807,2016-07-26 22:15:00,2016-07-27 02:45:00,4.5,6007,6523,7,11,19759.75,Los Angeles,21.0,0.0,10.233553,26.0,0.0,0.93421054,106.0,69.0,86.18289,0.0,0.0,0.0
1809,2016-07-27 15:45:00,2016-07-27 16:15:00,0.5,4692,4692,2,1,2187.75,Los Angeles,11.0,0.0,4.3958335,0.0,0.0,0.0,95.0,67.0,80.075005,0.0,0.0,0.0
1811,2016-07-27 18:00:00,2016-07-27 18:45:00,0.75,7677,8336,2,2,5390.5,Los Angeles,17.0,3.0,7.734375,20.0,0.0,0.84375,104.0,70.0,86.14688,0.0,0.0,0.0
1813,2016-07-29 21:45:00,2016-07-29 22:00:00,0.25,3903,3903,1,1,975.75,Los Angeles,22.0,4.0,11.15625,27.0,0.0,3.8125,109.0,70.0,88.55,0.0,0.0,0.0
1815,2016-07-30 03:30:00,2016-07-30 04:00:00,0.5,7836,7836,1,1,3918.0,Los Angeles,14.0,0.0,7.3541665,0.0,0.0,0.0,94.0,69.8,78.43333,0.0,0.0,0.0
1817,2016-08-01 13:45:00,2016-08-01 14:00:00,0.25,3886,3886,1,1,971.5,Los Angeles,15.0,0.0,3.375,0.0,0.0,0.0,77.0,61.0,70.28125,0.0,0.0,0.0
1819,2016-08-01 15:45:00,2016-08-01 16:00:00,0.25,4146,4146,1,1,1036.5,Los Angeles,16.0,0.0,4.78125,0.0,0.0,0.0,87.0,67.0,75.09375,0.0,0.0,0.0
1821,2016-08-01 20:30:00,2016-08-01 20:45:00,0.25,3837,3837,1,1,959.25,Los Angeles,18.0,6.0,10.125,21.0,0.0,2.375,100.0,73.0,84.99375,0.0,0.0,0.0
1823,2016-08-01 21:00:00,2016-08-01 21:30:00,0.5,3926,3926,1,2,1955.75,Los Angeles,20.0,4.0,10.354167,24.0,0.0,2.8333333,99.0,73.0,85.06667,0.0,0.0,0.0
1825,2016-08-03 16:00:00,2016-08-03 18:00:00,2.0,7689,7713,5,4,13031.75,Los Angeles,14.0,0.0,5.5,15.0,0.0,0.49305555,96.0,63.0,76.67917,0.0,0.0,0.0
1827,2016-08-03 18:30:00,2016-08-03 19:30:00,1.0,4297,4445,2,3,4199.75,Los Angeles,12.0,0.0,7.7125,18.0,0.0,1.3,98.0,69.0,81.31,0.0,0.0,0.0
1829,2016-08-04 15:30:00,2016-08-04 16:30:00,1.0,6853,6853,4,1,6595.75,Los Angeles,13.0,0.0,4.1625,17.0,0.0,0.85,87.0,63.0,73.275,0.0,0.0,0.0
1831,2016-08-07 01:30:00,2016-08-07 01:45:00,0.25,3879,3879,1,1,969.75,Los Angeles,19.0,7.0,10.34375,15.0,0.0,1.40625,93.0,61.0,75.768745,0.0,0.0,0.0
1833,2016-08-08 22:45:00,2016-08-08 23:15:00,0.5,4719,4719,2,1,2359.25,Los Angeles,23.0,0.0,10.645833,29.0,0.0,3.7708333,96.0,69.0,80.0875,0.0,0.0,0.0
1835,2016-08-09 22:15:00,2016-08-09 23:00:00,0.75,5852,5852,1,3,4362.0,Los Angeles,22.0,0.0,10.171875,28.0,0.0,4.46875,91.0,67.0,79.30312,0.0,0.0,0.0
1837,2016-08-10 23:15:00,2016-08-10 23:30:00,0.25,3801,3801,1,1,950.25,Los Angeles,20.0,3.0,10.96875,25.0,0.0,2.0,91.0,65.0,80.3625,0.0,0.0,0.0
1840,2016-08-11 20:45:00,2016-08-11 21:45:00,1.0,5185,5185,1,4,5115.0,Los Angeles,15.0,3.0,8.7125,21.0,0.0,2.925,96.0,69.0,81.1125,0.0,0.0,0.0
1844,2016-08-14 10:45:00,2016-08-14 11:30:00,0.75,6827,6827,2,2,4981.75,Los Angeles,13.0,0.0,3.9375,0.0,0.0,0.0,80.0,68.0,71.425,0.0,0.0,0.0
1846,2016-08-15 03:30:00,2016-08-15 03:45:00,0.25,4101,4101,1,1,1025.25,Los Angeles,45.0,0.0,9.78125,14.0,0.0,0.4375,93.0,64.4,79.45,0.0,0.0,0.0
